STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV01,WV03,WV20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/04/1983,0,0,0,,66,56,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/04/1983,0.17,0,0,,67,54,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/04/1983,0.42,0,0,,65,54,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/04/1983,0.11,0,0,,73,53,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/04/1983,0.65,0,0,,68,53,,1,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/04/1983,0.33,0,0,,68,51,,1,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/04/1983,0,0,0,,72,50,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/04/1983,0,0,0,,68,51,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/04/1983,0,0,0,,65,47,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/04/1983,0,0,0,,62,46,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/04/1983,0,0,0,,58,47,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/04/1983,0,0,0,,59,50,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/04/1983,0.01,0,0,,60,52,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/04/1983,0,0,0,,61,54,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/04/1983,0,0,0,,67,48,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/04/1983,0,0,0,,67,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/04/1983,0,0,0,,68,48,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/04/1983,0.21,0,0,,67,47,,,,1,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/04/1983,0,0,0,,68,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/04/1983,0,0,0,,65,55,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/04/1983,0,0,0,,70,54,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/04/1983,0,0,0,,77,54,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/03/1983,0,0,0,,70,56,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/03/1983,0,0,0,,69,52,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/03/1983,0,0,0,,65,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/03/1983,0.08,0,0,,63,53,,1,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/03/1983,0.02,0,0,,60,50,,1,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/03/1983,0,0,0,,63,49,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/03/1983,0,0,0,,61,48,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/03/1983,0.15,0,0,,59,51,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/03/1983,0.52,0,0,,61,46,,1,1,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/03/1983,0.34,0,0,,60,49,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/03/1983,0.3,0,0,,60,49,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/03/1983,0.07,0,0,,60,50,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/03/1983,0,0,0,,62,46,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/03/1983,0.39,0,0,,58,50,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/03/1983,0.3,0,0,,62,51,,,,1,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/03/1983,0.18,0,0,,70,48,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/03/1983,0,0,0,,70,54,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/03/1983,0,0,0,,68,52,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/03/1983,0.12,0,0,,64,57,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/03/1983,0,0,0,,64,53,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/03/1983,0,0,0,,64,56,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/03/1983,0,0,0,,66,58,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/03/1983,0,0,0,,70,55,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/03/1983,0,0,0,,68,56,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/03/1983,0,0,0,,64,54,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/03/1983,0.03,0,0,,64,55,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/03/1983,0.2,0,0,,63,49,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/03/1983,0,0,0,,64,48,,1,1,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/03/1983,0.22,0,0,,61,51,,,,1,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/03/1983,0.9,0,0,,65,52,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/03/1983,2.55,0,0,,61,54,,,,1,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/02/1983,0.02,0,0,,65,53,,1,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/02/1983,1.09,0,0,,62,53,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/02/1983,2.35,0,0,,64,51,,1,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/02/1983,0.06,0,0,,62,50,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/02/1983,0.16,0,0,,61,51,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/02/1983,0,0,0,,66,53,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/02/1983,0,0,0,,72,53,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/02/1983,0,0,0,,70,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/02/1983,0,0,0,,74,49,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/02/1983,0,0,0,,69,50,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/02/1983,0.02,0,0,,64,55,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/02/1983,0,0,0,,66,51,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/02/1983,0,0,0,,63,50,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/02/1983,0,0,0,,67,50,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/02/1983,0,0,0,,71,47,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/02/1983,0.14,0,0,,64,53,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/02/1983,0,0,0,,63,54,,1,1,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/02/1983,0,0,0,,69,51,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/02/1983,0,0,0,,68,48,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/02/1983,0,0,0,,65,48,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/02/1983,0.39,0,0,,61,54,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/02/1983,0.17,0,0,,59,52,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/02/1983,0.19,0,0,,57,51,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/02/1983,0.25,0,0,,59,47,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/02/1983,0,0,0,,61,47,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/02/1983,0,0,0,,61,47,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/02/1983,0.8,0,0,,56,47,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/02/1983,0,0,0,,62,45,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/01/1983,0,0,0,,61,45,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/01/1983,0,0,0,,59,47,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/01/1983,0.13,0,0,,59,51,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/01/1983,0.9,0,0,,62,47,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/01/1983,1.5,0,0,,61,52,,1,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/01/1983,0,0,0,,65,50,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/01/1983,0,0,0,,63,50,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/01/1983,0.43,0,0,,61,54,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/01/1983,0.13,0,0,,65,53,,1,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/01/1983,1.94,0,0,,58,49,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/01/1983,0,0,0,,58,43,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/01/1983,0,0,0,,59,48,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/01/1983,0.22,0,0,,68,53,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/01/1983,0,0,0,,67,50,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/01/1983,0,0,0,,68,49,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/01/1983,0,0,0,,68,56,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/01/1983,0,0,0,,78,55,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/01/1983,0,0,0,,84,59,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/01/1983,0,0,0,,82,56,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/01/1983,0,0,0,,87,54,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/01/1983,0,0,0,,82,50,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/01/1983,0,0,0,,82,52,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/01/1983,0,0,0,,82,48,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/01/1983,0,0,0,,77,48,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/01/1983,0,0,0,,63,48,,1,1,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/01/1983,0,0,0,,61,46,,1,1,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/01/1983,0,0,0,,68,45,,1,1,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/01/1983,0,0,0,,72,45,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/01/1983,0,0,0,,71,43,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/01/1983,0,0,0,,65,43,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/01/1983,0,0,0,,64,39,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/12/1982,0,0,0,,60,37,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/12/1982,0,0,0,,64,37,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/12/1982,0,0,0,,60,46,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/12/1982,0,0,0,,66,50,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/12/1982,0,0,0,,62,45,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/12/1982,0,0,0,,66,39,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/12/1982,0,0,0,,64,39,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/12/1982,0,0,0,,64,46,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/12/1982,0,0,0,,60,52,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/12/1982,0.64,0,0,,62,55,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/12/1982,0,0,0,,62,52,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/12/1982,0,0,0,,71,43,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/12/1982,0,0,0,,72,46,,1,1,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/12/1982,0,0,0,,65,45,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/12/1982,0,0,0,,66,43,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/12/1982,0,0,0,,66,45,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/12/1982,0,0,0,,68,45,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/12/1982,0,0,0,,67,47,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/12/1982,0,0,0,,67,52,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/12/1982,0,0,0,,70,51,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/12/1982,0,0,0,,65,52,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/12/1982,0,0,0,,64,55,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/12/1982,0,0,0,,68,54,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/12/1982,0.02,0,0,,65,54,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/12/1982,0,0,0,,60,51,,1,1,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/12/1982,0,0,0,,62,49,,1,1,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/12/1982,0,0,0,,69,47,,1,1,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/12/1982,0,0,0,,65,48,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/12/1982,0,0,0,,64,48,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/12/1982,0,0,0,,63,53,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/12/1982,0,0,0,,65,53,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/11/1982,0.81,0,0,,64,55,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/11/1982,0.41,0,0,,65,58,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/11/1982,0,0,0,,65,55,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/11/1982,0,0,0,,71,50,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/11/1982,0,0,0,,77,49,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/11/1982,0,0,0,,76,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/11/1982,0,0,0,,72,52,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/11/1982,0,0,0,,66,49,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/11/1982,0,0,0,,62,51,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/11/1982,0,0,0,,67,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/11/1982,0,0,0,,67,52,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/11/1982,0.2,0,0,,66,57,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/11/1982,0.25,0,0,,65,55,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/11/1982,0,0,0,,68,57,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/11/1982,0,0,0,,67,56,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/11/1982,0,0,0,,73,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/11/1982,0,0,0,,73,46,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/11/1982,0,0,0,,69,50,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/11/1982,0,0,0,,73,48,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/11/1982,0,0,0,,65,44,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/11/1982,0.5,0,0,,59,50,,,,1,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/11/1982,1.31,0,0,,60,51,,,,1,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/11/1982,0,0,0,,67,56,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/11/1982,0,0,0,,65,55,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/11/1982,0,0,0,,73,53,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/11/1982,0,0,0,,77,53,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/11/1982,0,0,0,,82,59,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/11/1982,0,0,0,,85,55,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/11/1982,0,0,0,,82,55,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/11/1982,0,0,0,,72,55,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/10/1982,0,0,0,,71,58,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/10/1982,0.13,0,0,,68,58,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/10/1982,0,0,0,,75,57,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/10/1982,0,0,0,,78,55,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/10/1982,0,0,0,,75,53,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/10/1982,0.05,0,0,,70,62,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/10/1982,0,0,0,,74,63,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/10/1982,0,0,0,,81,65,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/10/1982,0,0,0,,91,67,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/10/1982,0,0,0,,84,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/10/1982,0,0,0,,77,60,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/10/1982,0,0,0,,77,59,,,,,,,,,1,,,,,,,,,,,
